 Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
9463,25185,17,1,2,0,1164,0,582,582,582,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,582,582,582,0,0,0,0,0,0,0,0,0,0,0,873,582,0,-2,0,0,0,0,0,0,2,1164,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
61850,52792,17,1,2,0,926,0,463,463,463,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,463,463,463,0,0,0,0,0,0,0,0,0,0,0,694.5,463,0,-2,0,0,0,0,0,0,2,926,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9464,13956,17,2,2,0,816,0,408,408,408,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,408,408,408,0,0,0,0,0,0,0,0,0,0,0,612,408,0,-2,0,0,0,0,0,0,2,816,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9465,52400,17,49,2,0,826,0,413,413,413,0,0,0,0,0,49,0,49,49,49,49,0,49,49,0,0,0,0,0,0,0,0,0,-2,0,40816.32653,0,413,413,413,0,0,0,0,0,0,0,0,0,0,0,619.5,413,0,-2,0,0,0,0,0,0,2,826,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
61850,12548,17,1,2,0,808,0,404,404,404,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,404,404,404,0,0,0,0,0,0,0,0,0,0,0,606,404,0,-2,0,0,0,0,0,0,2,808,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9466,11036,17,1,2,0,808,0,404,404,404,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,404,404,404,0,0,0,0,0,0,0,0,0,0,0,606,404,0,-2,0,0,0,0,0,0,2,808,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9467,42613,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9468,39272,17,1,2,0,818,0,409,409,409,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,409,409,409,0,0,0,0,0,0,0,0,0,0,0,613.5,409,0,-2,0,0,0,0,0,0,2,818,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
61850,52576,17,1,2,0,1272,0,636,636,636,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,636,636,636,0,0,0,0,0,0,0,0,0,0,0,954,636,0,-2,0,0,0,0,0,0,2,1272,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9469,9582,17,1,2,0,1272,0,636,636,636,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,636,636,636,0,0,0,0,0,0,0,0,0,0,0,954,636,0,-2,0,0,0,0,0,0,2,1272,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9470,16091,17,1,2,0,824,0,412,412,412,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,412,412,412,0,0,0,0,0,0,0,0,0,0,0,618,412,0,-2,0,0,0,0,0,0,2,824,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9471,42874,17,1,2,0,1306,0,653,653,653,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,653,653,653,0,0,0,0,0,0,0,0,0,0,0,979.5,653,0,-2,0,0,0,0,0,0,2,1306,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9472,7495,17,48,2,0,806,0,403,403,403,0,0,0,0,0,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,-2,0,41666.66667,0,403,403,403,0,0,0,0,0,0,0,0,0,0,0,604.5,403,0,-2,0,0,0,0,0,0,2,806,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9473,36909,17,1,2,0,832,0,416,416,416,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,416,416,416,0,0,0,0,0,0,0,0,0,0,0,624,416,0,-2,0,0,0,0,0,0,2,832,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9474,52184,17,1,2,0,914,0,457,457,457,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,457,457,457,0,0,0,0,0,0,0,0,0,0,0,685.5,457,0,-2,0,0,0,0,0,0,2,914,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9475,56678,17,1,2,0,940,0,470,470,470,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,470,470,470,0,0,0,0,0,0,0,0,0,0,0,705,470,0,-2,0,0,0,0,0,0,2,940,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9476,36676,17,1,2,0,936,0,468,468,468,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,468,468,468,0,0,0,0,0,0,0,0,0,0,0,702,468,0,-2,0,0,0,0,0,0,2,936,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9477,40223,17,1,2,0,822,0,411,411,411,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,411,411,411,0,0,0,0,0,0,0,0,0,0,0,616.5,411,0,-2,0,0,0,0,0,0,2,822,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
61850,33288,17,1,2,0,1298,0,649,649,649,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,649,649,649,0,0,0,0,0,0,0,0,0,0,0,973.5,649,0,-2,0,0,0,0,0,0,2,1298,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9478,12181,17,0,2,0,842,0,421,421,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,421,421,421,0,0,0,0,0,0,0,0,0,0,0,631.5,421,0,-2,0,0,0,0,0,0,2,842,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9479,52157,17,1,2,0,810,0,405,405,405,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,405,405,405,0,0,0,0,0,0,0,0,0,0,0,607.5,405,0,-2,0,0,0,0,0,0,2,810,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9480,10456,17,1,2,0,1044,0,522,522,522,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,522,522,522,0,0,0,0,0,0,0,0,0,0,0,783,522,0,-2,0,0,0,0,0,0,2,1044,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9481,62484,17,1,2,0,1272,0,636,636,636,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,636,636,636,0,0,0,0,0,0,0,0,0,0,0,954,636,0,-2,0,0,0,0,0,0,2,1272,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9482,27622,17,0,2,0,856,0,428,428,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,428,428,428,0,0,0,0,0,0,0,0,0,0,0,642,428,0,-2,0,0,0,0,0,0,2,856,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9483,60626,17,1,2,0,1072,0,536,536,536,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,536,536,536,0,0,0,0,0,0,0,0,0,0,0,804,536,0,-2,0,0,0,0,0,0,2,1072,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9484,27062,17,1,2,0,866,0,433,433,433,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,433,433,433,0,0,0,0,0,0,0,0,0,0,0,649.5,433,0,-2,0,0,0,0,0,0,2,866,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9485,57521,17,4,2,0,958,0,479,479,479,0,0,0,0,0,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,-2,0,500000,0,479,479,479,0,0,0,0,0,0,0,0,0,0,0,718.5,479,0,-2,0,0,0,0,0,0,2,958,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9486,54895,17,2,2,0,1196,0,598,598,598,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,598,598,598,0,0,0,0,0,0,0,0,0,0,0,897,598,0,-2,0,0,0,0,0,0,2,1196,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9487,45433,17,46,2,0,1234,0,617,617,617,0,0,0,0,0,46,0,46,46,46,46,0,46,46,0,0,0,0,0,0,0,0,0,-2,0,43478.26087,0,617,617,617,0,0,0,0,0,0,0,0,0,0,0,925.5,617,0,-2,0,0,0,0,0,0,2,1234,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9488,19636,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9489,22515,17,2,2,0,1412,0,706,706,706,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,706,706,706,0,0,0,0,0,0,0,0,0,0,0,1059,706,0,-2,0,0,0,0,0,0,2,1412,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9490,33325,17,42,2,0,872,0,436,436,436,0,0,0,0,0,42,0,42,42,42,42,0,42,42,0,0,0,0,0,0,0,0,0,-2,0,47619.04762,0,436,436,436,0,0,0,0,0,0,0,0,0,0,0,654,436,0,-2,0,0,0,0,0,0,2,872,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9491,22534,17,1,2,0,826,0,413,413,413,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,413,413,413,0,0,0,0,0,0,0,0,0,0,0,619.5,413,0,-2,0,0,0,0,0,0,2,826,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9492,33972,17,2,2,0,864,0,432,432,432,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,432,432,432,0,0,0,0,0,0,0,0,0,0,0,648,432,0,-2,0,0,0,0,0,0,2,864,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9493,59392,17,1,2,0,2640,0,1320,1320,1320,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1320,1320,1320,0,0,0,0,0,0,0,0,0,0,0,1980,1320,0,-2,0,0,0,0,0,0,2,2640,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9494,4355,17,1,2,0,924,0,462,462,462,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,462,462,462,0,0,0,0,0,0,0,0,0,0,0,693,462,0,-2,0,0,0,0,0,0,2,924,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9495,58687,17,2,2,0,1886,0,943,943,943,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,943,943,943,0,0,0,0,0,0,0,0,0,0,0,1414.5,943,0,-2,0,0,0,0,0,0,2,1886,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9496,24597,17,1,2,0,942,0,471,471,471,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,471,471,471,0,0,0,0,0,0,0,0,0,0,0,706.5,471,0,-2,0,0,0,0,0,0,2,942,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9497,11256,17,1,2,0,1100,0,550,550,550,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,550,550,550,0,0,0,0,0,0,0,0,0,0,0,825,550,0,-2,0,0,0,0,0,0,2,1100,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9498,52833,17,1,2,0,834,0,417,417,417,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,417,417,417,0,0,0,0,0,0,0,0,0,0,0,625.5,417,0,-2,0,0,0,0,0,0,2,834,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9499,56382,17,1,2,0,846,0,423,423,423,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,423,423,423,0,0,0,0,0,0,0,0,0,0,0,634.5,423,0,-2,0,0,0,0,0,0,2,846,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9500,53886,17,1,2,0,1056,0,528,528,528,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,528,528,528,0,0,0,0,0,0,0,0,0,0,0,792,528,0,-2,0,0,0,0,0,0,2,1056,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9501,42156,17,1,2,0,822,0,411,411,411,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,411,411,411,0,0,0,0,0,0,0,0,0,0,0,616.5,411,0,-2,0,0,0,0,0,0,2,822,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9502,25977,17,1,2,0,858,0,429,429,429,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,429,429,429,0,0,0,0,0,0,0,0,0,0,0,643.5,429,0,-2,0,0,0,0,0,0,2,858,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9503,12942,17,1,2,0,940,0,470,470,470,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,470,470,470,0,0,0,0,0,0,0,0,0,0,0,705,470,0,-2,0,0,0,0,0,0,2,940,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9504,33543,17,1,2,0,824,0,412,412,412,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,412,412,412,0,0,0,0,0,0,0,0,0,0,0,618,412,0,-2,0,0,0,0,0,0,2,824,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9505,19763,17,1,2,0,1088,0,544,544,544,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,544,544,544,0,0,0,0,0,0,0,0,0,0,0,816,544,0,-2,0,0,0,0,0,0,2,1088,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9506,20824,17,1,2,0,1054,0,527,527,527,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,527,527,527,0,0,0,0,0,0,0,0,0,0,0,790.5,527,0,-2,0,0,0,0,0,0,2,1054,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9507,2074,17,1,2,0,884,0,442,442,442,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,442,442,442,0,0,0,0,0,0,0,0,0,0,0,663,442,0,-2,0,0,0,0,0,0,2,884,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9508,48285,17,1,2,0,814,0,407,407,407,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,407,407,407,0,0,0,0,0,0,0,0,0,0,0,610.5,407,0,-2,0,0,0,0,0,0,2,814,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9509,49909,17,2,2,0,1124,0,562,562,562,0,0,0,0,0,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,562,562,562,0,0,0,0,0,0,0,0,0,0,0,843,562,0,-2,0,0,0,0,0,0,2,1124,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
61850,40111,17,1,2,0,964,0,482,482,482,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,482,482,482,0,0,0,0,0,0,0,0,0,0,0,723,482,0,-2,0,0,0,0,0,0,2,964,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9510,2629,17,1,2,0,1054,0,527,527,527,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,527,527,527,0,0,0,0,0,0,0,0,0,0,0,790.5,527,0,-2,0,0,0,0,0,0,2,1054,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9511,52528,17,0,2,0,806,0,403,403,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,403,403,403,0,0,0,0,0,0,0,0,0,0,0,604.5,403,0,-2,0,0,0,0,0,0,2,806,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9512,56336,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,0,0,0,0,2208,1472,0,-2,0,0,0,0,0,0,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9513,20789,17,47,2,0,1416,0,708,708,708,0,0,0,0,0,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,-2,0,42553.19149,0,708,708,708,0,0,0,0,0,0,0,0,0,0,0,1062,708,0,-2,0,0,0,0,0,0,2,1416,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9514,4916,17,1,2,0,854,0,427,427,427,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,427,427,427,0,0,0,0,0,0,0,0,0,0,0,640.5,427,0,-2,0,0,0,0,0,0,2,854,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9515,55238,17,1,2,0,914,0,457,457,457,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,457,457,457,0,0,0,0,0,0,0,0,0,0,0,685.5,457,0,-2,0,0,0,0,0,0,2,914,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9516,11818,17,48,2,0,1180,0,590,590,590,0,0,0,0,0,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,-2,0,41666.66667,0,590,590,590,0,0,0,0,0,0,0,0,0,0,0,885,590,0,-2,0,0,0,0,0,0,2,1180,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9517,1471,17,1,2,0,838,0,419,419,419,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,419,419,419,0,0,0,0,0,0,0,0,0,0,0,628.5,419,0,-2,0,0,0,0,0,0,2,838,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9518,54700,17,1,2,0,1886,0,943,943,943,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,943,943,943,0,0,0,0,0,0,0,0,0,0,0,1414.5,943,0,-2,0,0,0,0,0,0,2,1886,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9519,59529,17,1,2,0,882,0,441,441,441,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,441,441,441,0,0,0,0,0,0,0,0,0,0,0,661.5,441,0,-2,0,0,0,0,0,0,2,882,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9520,26122,17,1,2,0,1090,0,545,545,545,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,545,545,545,0,0,0,0,0,0,0,0,0,0,0,817.5,545,0,-2,0,0,0,0,0,0,2,1090,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9521,25651,17,48,2,0,908,0,454,454,454,0,0,0,0,0,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,-2,0,41666.66667,0,454,454,454,0,0,0,0,0,0,0,0,0,0,0,681,454,0,-2,0,0,0,0,0,0,2,908,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9522,65439,17,1,2,0,918,0,459,459,459,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,459,459,459,0,0,0,0,0,0,0,0,0,0,0,688.5,459,0,-2,0,0,0,0,0,0,2,918,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9523,61410,17,1,2,0,1090,0,545,545,545,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,545,545,545,0,0,0,0,0,0,0,0,0,0,0,817.5,545,0,-2,0,0,0,0,0,0,2,1090,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9524,23931,17,1,2,0,826,0,413,413,413,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,413,413,413,0,0,0,0,0,0,0,0,0,0,0,619.5,413,0,-2,0,0,0,0,0,0,2,826,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9525,37390,17,1,2,0,894,0,447,447,447,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,447,447,447,0,0,0,0,0,0,0,0,0,0,0,670.5,447,0,-2,0,0,0,0,0,0,2,894,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9526,54570,17,1,2,0,858,0,429,429,429,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,429,429,429,0,0,0,0,0,0,0,0,0,0,0,643.5,429,0,-2,0,0,0,0,0,0,2,858,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9527,34949,17,1,2,0,896,0,448,448,448,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,448,448,448,0,0,0,0,0,0,0,0,0,0,0,672,448,0,-2,0,0,0,0,0,0,2,896,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9528,63098,17,45,2,0,810,0,405,405,405,0,0,0,0,0,45,0,45,45,45,45,0,45,45,0,0,0,0,0,0,0,0,0,-2,0,44444.44444,0,405,405,405,0,0,0,0,0,0,0,0,0,0,0,607.5,405,0,-2,0,0,0,0,0,0,2,810,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9529,53214,17,1,2,0,1192,0,596,596,596,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,596,596,596,0,0,0,0,0,0,0,0,0,0,0,894,596,0,-2,0,0,0,0,0,0,2,1192,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9530,51968,17,1,2,0,1412,0,706,706,706,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,706,706,706,0,0,0,0,0,0,0,0,0,0,0,1059,706,0,-2,0,0,0,0,0,0,2,1412,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
9531,24855,17,1,2,0,1180,0,590,590,590,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,590,590,590,0,0,0,0,0,0,0,0,0,0,0,885,590,0,-2,0,0,0,0,0,0,2,1180,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,MSSQL
